project_county_name,project_state,total_loans,kabbage_loans,percent_kabbage_loans,total_loans.x,kabbage_loans.x,percent_kabbage_loans.x,project_county_name.y.y,total_loans.y,kabbage_loans.y,percent_kabbage_loans.y,state_code,state_name,county_code,fips_code
SANTA CRUZ,AZ,622,9,1.4469453376205788,622,9,1.4469453376205788,NA,NA,NA,NA,NA,NA,NA,NA
SANTA CRUZ,CA,5458,NA,NA,5458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SANTA FE,NM,3424,37,1.080607476635514,3424,37,1.080607476635514,NA,NA,NA,NA,NA,NA,NA,NA
SANTA ISABEL,PR,164,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SANTA ROSA,FL,2598,69,2.655889145496536,2598,69,2.655889145496536,NA,NA,NA,NA,NA,NA,NA,NA
SARASOTA,FL,11587,271,2.3388279968930696,11587,271,2.3388279968930696,NA,NA,NA,NA,NA,NA,NA,NA
SARATOGA,NY,4179,34,0.8135917683656377,4179,34,0.8135917683656377,NA,NA,NA,NA,NA,NA,NA,NA
SARGENT,ND,356,NA,NA,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SARPY,NE,2871,7,0.24381748519679552,2871,7,0.24381748519679552,NA,NA,NA,NA,NA,NA,NA,NA
SAUK,WI,1795,5,0.2785515320334262,1795,5,0.2785515320334262,NA,NA,NA,NA,NA,NA,NA,NA
SAUNDERS,NE,1294,NA,NA,1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAWYER,WI,443,NA,NA,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCHENECTADY,NY,2261,34,1.5037593984962405,2261,34,1.5037593984962403,NA,NA,NA,NA,NA,NA,NA,NA
SCHLEICHER,TX,106,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCHLEY,GA,121,2,1.6528925619834711,121,2,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA
SCHOHARIE,NY,344,8,2.3255813953488373,344,8,2.3255813953488373,NA,NA,NA,NA,NA,NA,NA,NA
SCHOOLCRAFT,MI,139,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCHUYLER,IL,244,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCHUYLER,MO,231,NA,NA,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCHUYLER,NY,299,NA,NA,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCHUYLKILL,PA,1563,19,1.2156110044785668,1563,19,1.2156110044785668,NA,NA,NA,NA,NA,NA,NA,NA
SCIOTO,OH,795,5,0.628930817610063,795,5,0.628930817610063,NA,NA,NA,NA,NA,NA,NA,NA
SCOTLAND,MO,290,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTLAND,NC,389,NA,NA,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,AR,299,NA,NA,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,IA,3776,34,0.9004237288135594,3776,34,0.9004237288135594,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,IL,219,NA,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,IN,228,NA,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,KS,454,NA,NA,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,KY,840,9,1.0714285714285714,840,9,1.0714285714285714,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,MN,3074,26,0.8458035133376708,3074,26,0.8458035133376708,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,MO,1288,2,0.15527950310559005,1288,2,0.15527950310559005,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,MS,714,1,0.1400560224089636,714,1,0.1400560224089636,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,TN,321,4,1.2461059190031152,321,4,1.2461059190031152,NA,NA,NA,NA,NA,NA,NA,NA
SCOTT,VA,267,NA,NA,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCOTTS BLUFF,NE,1182,NA,NA,1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCREVEN,GA,289,1,0.34602076124567477,289,1,0.34602076124567477,NA,NA,NA,NA,NA,NA,NA,NA
SCURRY,TX,268,1,0.3731343283582089,268,1,0.3731343283582089,NA,NA,NA,NA,NA,NA,NA,NA
SEARCY,AR,272,NA,NA,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEBASTIAN,AR,2516,8,0.3179650238473768,2516,8,0.3179650238473768,NA,NA,NA,NA,NA,NA,NA,NA
SEDGWICK,CO,145,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEDGWICK,KS,10260,171,1.6666666666666667,10260,171,1.6666666666666667,NA,NA,NA,NA,NA,NA,NA,NA
SEMINOLE,FL,12950,419,3.2355212355212353,12950,419,3.2355212355212353,NA,NA,NA,NA,NA,NA,NA,NA
SEMINOLE,GA,332,10,3.0120481927710845,332,10,3.0120481927710845,NA,NA,NA,NA,NA,NA,NA,NA
SEMINOLE,OK,518,5,0.9652509652509652,518,5,0.9652509652509652,NA,NA,NA,NA,NA,NA,NA,NA
SENECA,NY,439,2,0.45558086560364464,439,2,0.45558086560364464,NA,NA,NA,NA,NA,NA,NA,NA
SENECA,OH,1213,1,0.08244023083264633,1213,1,0.08244023083264633,NA,NA,NA,NA,NA,NA,NA,NA
SEQUATCHIE,TN,244,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEQUOYAH,OK,1082,NA,NA,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEVIER,AR,350,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEVIER,TN,2196,12,0.546448087431694,2196,12,0.546448087431694,NA,NA,NA,NA,NA,NA,NA,NA
SEVIER,UT,493,NA,NA,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEWARD,KS,597,NA,NA,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEWARD,NE,881,3,0.340522133938706,881,3,0.340522133938706,NA,NA,NA,NA,NA,NA,NA,NA
SHACKELFORD,TX,168,NA,NA,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHANNON,MO,348,NA,NA,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHARKEY,MS,212,NA,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHARP,AR,468,2,0.4273504273504274,468,2,0.4273504273504274,NA,NA,NA,NA,NA,NA,NA,NA
SHASTA,CA,2985,NA,NA,2985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHAWANO,WI,891,19,2.132435465768799,891,19,2.132435465768799,NA,NA,NA,NA,NA,NA,NA,NA
SHAWNEE,KS,3157,10,0.31675641431738993,3157,10,0.31675641431738993,NA,NA,NA,NA,NA,NA,NA,NA
SHEBOYGAN,WI,1948,11,0.5646817248459959,1948,11,0.5646817248459959,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,AL,4895,76,1.5526046986721145,4895,76,1.5526046986721145,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,IA,952,NA,NA,952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,IL,871,NA,NA,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,IN,655,5,0.7633587786259541,655,5,0.7633587786259541,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,KY,783,9,1.1494252873563218,783,9,1.1494252873563218,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,MO,367,NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,OH,1005,2,0.1990049751243781,1005,2,0.1990049751243781,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,TN,36850,989,2.683853459972863,36850,989,2.683853459972863,NA,NA,NA,NA,NA,NA,NA,NA
SHELBY,TX,701,2,0.28530670470756064,701,2,0.28530670470756064,NA,NA,NA,NA,NA,NA,NA,NA
SHENANDOAH,VA,539,6,1.1131725417439702,539,6,1.1131725417439702,NA,NA,NA,NA,NA,NA,NA,NA
SHERBURNE,MN,1830,10,0.546448087431694,1830,10,0.546448087431694,NA,NA,NA,NA,NA,NA,NA,NA
SHERIDAN,KS,376,NA,NA,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHERIDAN,MT,383,NA,NA,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHERIDAN,ND,195,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHERIDAN,NE,516,NA,NA,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHERIDAN,WY,1487,10,0.6724949562878278,1487,10,0.6724949562878278,NA,NA,NA,NA,NA,NA,NA,NA
SHERMAN,KS,425,1,0.2352941176470588,425,1,0.2352941176470588,NA,NA,NA,NA,NA,NA,NA,NA
SHERMAN,NE,417,NA,NA,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHERMAN,OR,58,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHERMAN,TX,143,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHIAWASSEE,MI,883,1,0.11325028312570783,883,1,0.11325028312570784,NA,NA,NA,NA,NA,NA,NA,NA
SHOSHONE,ID,159,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIBLEY,MN,829,NA,NA,829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIERRA,CA,33,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIERRA,NM,160,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SILVER BOW,MT,729,NA,NA,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIMPSON,KY,446,NA,NA,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIMPSON,MS,700,2,0.2857142857142857,700,2,0.2857142857142857,NA,NA,NA,NA,NA,NA,NA,NA
SIOUX,IA,2723,1,0.03672420124862284,2723,1,0.03672420124862284,NA,NA,NA,NA,NA,NA,NA,NA
SIOUX,ND,98,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIOUX,NE,151,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SISKIYOU,CA,656,NA,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SITKA,AK,529,3,0.5671077504725899,529,3,0.5671077504725899,NA,NA,NA,NA,NA,NA,NA,NA
SKAGIT,WA,2263,20,0.8837825894829873,2263,20,0.8837825894829873,NA,NA,NA,NA,NA,NA,NA,NA
SKAGWAY,AK,88,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SKAMANIA,WA,119,1,0.8403361344537815,119,1,0.8403361344537815,NA,NA,NA,NA,NA,NA,NA,NA
SLOPE,ND,108,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMITH,KS,416,NA,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMITH,MS,403,3,0.7444168734491315,403,3,0.7444168734491315,NA,NA,NA,NA,NA,NA,NA,NA
SMITH,TN,463,3,0.6479481641468683,463,3,0.6479481641468683,NA,NA,NA,NA,NA,NA,NA,NA
SMITH,TX,4867,34,0.6985822888843229,4867,34,0.6985822888843229,NA,NA,NA,NA,NA,NA,NA,NA
SMYTH,VA,537,1,0.186219739292365,537,1,0.186219739292365,NA,NA,NA,NA,NA,NA,NA,NA
SNOHOMISH,WA,13680,288,2.1052631578947367,13680,288,2.1052631578947367,NA,NA,NA,NA,NA,NA,NA,NA
SNYDER,PA,580,14,2.413793103448276,580,14,2.413793103448276,NA,NA,NA,NA,NA,NA,NA,NA
SOCORRO,NM,103,2,1.9417475728155338,103,2,1.9417475728155336,NA,NA,NA,NA,NA,NA,NA,NA
SOLANO,CA,6908,NA,NA,6908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOMERSET,MD,251,7,2.788844621513944,251,7,2.788844621513944,NA,NA,NA,NA,NA,NA,NA,NA
SOMERSET,ME,717,2,0.2789400278940028,717,2,0.2789400278940028,NA,NA,NA,NA,NA,NA,NA,NA
SOMERSET,NJ,7830,193,2.4648786717752236,7830,193,2.4648786717752236,NA,NA,NA,NA,NA,NA,NA,NA
SOMERSET,PA,1104,3,0.2717391304347826,1104,3,0.2717391304347826,NA,NA,NA,NA,NA,NA,NA,NA
SOMERVELL,TX,140,1,0.7142857142857143,140,1,0.7142857142857143,NA,NA,NA,NA,NA,NA,NA,NA
SONOMA,CA,11580,NA,NA,11580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOUTHAMPTON,VA,241,1,0.4149377593360996,241,1,0.4149377593360996,NA,NA,NA,NA,NA,NA,NA,NA
SOUTHEAST FAIRBANKS,AK,91,1,1.098901098901099,91,1,1.098901098901099,NA,NA,NA,NA,NA,NA,NA,NA
SPALDING,GA,3831,76,1.9838162359697205,3831,76,1.9838162359697205,NA,NA,NA,NA,NA,NA,NA,NA
SPARTANBURG,SC,5439,90,1.654715940430226,5439,90,1.654715940430226,NA,NA,NA,NA,NA,NA,NA,NA
SPENCER,IN,368,1,0.2717391304347826,368,1,0.2717391304347826,NA,NA,NA,NA,NA,NA,NA,NA
SPENCER,KY,204,NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPINK,SD,738,NA,NA,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPOKANE,WA,8445,57,0.6749555950266429,8445,57,0.6749555950266429,NA,NA,NA,NA,NA,NA,NA,NA
SPOTSYLVANIA,VA,1736,28,1.6129032258064515,1736,28,1.6129032258064515,NA,NA,NA,NA,NA,NA,NA,NA
ST JOHN THE BAPTIST,LA,1731,25,1.4442518775274409,1731,25,1.4442518775274409,NA,NA,NA,NA,NA,NA,NA,NA
ST JOSEPH,IN,5411,38,0.7022731472925523,5411,38,0.7022731472925523,NA,NA,NA,NA,NA,NA,NA,NA
STAFFORD,KS,362,NA,NA,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STAFFORD,VA,1917,49,2.556077203964528,1917,49,2.556077203964528,NA,NA,NA,NA,NA,NA,NA,NA
STANISLAUS,CA,7259,NA,NA,7259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STANLEY,SD,253,NA,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STANLY,NC,807,NA,NA,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STANTON,KS,152,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STANTON,NE,463,NA,NA,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STARK,IL,318,NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STARK,ND,1386,NA,NA,1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STARK,OH,6749,103,1.526152022521855,6749,103,1.526152022521855,NA,NA,NA,NA,NA,NA,NA,NA
STARKE,IN,338,5,1.4792899408284024,338,5,1.4792899408284024,NA,NA,NA,NA,NA,NA,NA,NA
STARR,TX,808,3,0.3712871287128713,808,3,0.3712871287128713,NA,NA,NA,NA,NA,NA,NA,NA
STAUNTON CITY,VA,525,6,1.1428571428571428,525,6,1.1428571428571428,NA,NA,NA,NA,NA,NA,NA,NA
STEARNS,MN,4796,20,0.4170141784820684,4796,20,0.4170141784820684,NA,NA,NA,NA,NA,NA,NA,NA
STEELE,MN,912,6,0.6578947368421052,912,6,0.6578947368421052,NA,NA,NA,NA,NA,NA,NA,NA
STEELE,ND,190,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STEPHENS,GA,342,6,1.7543859649122806,342,6,1.7543859649122806,NA,NA,NA,NA,NA,NA,NA,NA
STEPHENS,OK,1390,1,0.07194244604316546,1390,1,0.07194244604316546,NA,NA,NA,NA,NA,NA,NA,NA
STEPHENS,TX,319,NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STEPHENSON,IL,1574,6,0.3811944091486658,1574,6,0.3811944091486658,NA,NA,NA,NA,NA,NA,NA,NA
STERLING,TX,56,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STEUBEN,IN,567,5,0.8818342151675485,567,5,0.8818342151675485,NA,NA,NA,NA,NA,NA,NA,NA
STEUBEN,NY,1202,2,0.16638935108153077,1202,2,0.16638935108153077,NA,NA,NA,NA,NA,NA,NA,NA
STEVENS,KS,213,1,0.4694835680751174,213,1,0.4694835680751174,NA,NA,NA,NA,NA,NA,NA,NA
STEVENS,MN,470,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STEVENS,WA,475,4,0.8421052631578947,475,4,0.8421052631578947,NA,NA,NA,NA,NA,NA,NA,NA
STEWART,GA,144,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STEWART,TN,168,3,1.7857142857142856,168,3,1.7857142857142856,NA,NA,NA,NA,NA,NA,NA,NA
STILLWATER,MT,269,NA,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STODDARD,MO,1039,NA,NA,1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STOKES,NC,363,NA,NA,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STONE,AR,317,NA,NA,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STONE,MO,704,NA,NA,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STONE,MS,238,2,0.8403361344537815,238,2,0.8403361344537815,NA,NA,NA,NA,NA,NA,NA,NA
STONEWALL,TX,85,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STOREY,NV,82,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STORY,IA,1827,10,0.5473453749315819,1827,10,0.5473453749315819,NA,NA,NA,NA,NA,NA,NA,NA
STRAFFORD,NH,1987,7,0.35228988424760943,1987,7,0.35228988424760943,NA,NA,NA,NA,NA,NA,NA,NA
STUTSMAN,ND,1153,NA,NA,1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUBLETTE,WY,402,3,0.7462686567164178,402,3,0.7462686567164178,NA,NA,NA,NA,NA,NA,NA,NA
SUFFOLK,MA,19619,358,1.824761710586676,19619,358,1.824761710586676,NA,NA,NA,NA,NA,NA,NA,NA
SUFFOLK,NY,38695,1101,2.8453288538570876,38695,1101,2.8453288538570876,NA,NA,NA,NA,NA,NA,NA,NA
SUFFOLK CITY,VA,1356,21,1.5486725663716814,1356,21,1.5486725663716814,NA,NA,NA,NA,NA,NA,NA,NA
SULLIVAN,IN,330,2,0.6060606060606061,330,2,0.6060606060606061,NA,NA,NA,NA,NA,NA,NA,NA
SULLIVAN,MO,375,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SULLIVAN,NH,658,NA,NA,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SULLIVAN,NY,1200,27,2.25,1200,27,2.25,NA,NA,NA,NA,NA,NA,NA,NA
SULLIVAN,PA,92,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SULLIVAN,TN,2361,29,1.228293096145701,2361,29,1.228293096145701,NA,NA,NA,NA,NA,NA,NA,NA
SULLY,SD,206,NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUMMERS,WV,91,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUMMIT,CO,1326,17,1.282051282051282,1326,17,1.282051282051282,NA,NA,NA,NA,NA,NA,NA,NA
SUMMIT,OH,12538,154,1.2282660711437232,12538,154,1.2282660711437232,NA,NA,NA,NA,NA,NA,NA,NA
SUMMIT,UT,1948,15,0.7700205338809034,1948,15,0.7700205338809034,NA,NA,NA,NA,NA,NA,NA,NA
SUMNER,KS,820,NA,NA,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUMNER,TN,3640,73,2.0054945054945055,3640,73,2.0054945054945055,NA,NA,NA,NA,NA,NA,NA,NA
SUMTER,AL,381,7,1.837270341207349,381,7,1.837270341207349,NA,NA,NA,NA,NA,NA,NA,NA
SUMTER,FL,1323,33,2.494331065759637,1323,33,2.494331065759637,NA,NA,NA,NA,NA,NA,NA,NA
SUMTER,GA,1279,40,3.1274433150899137,1279,40,3.1274433150899137,NA,NA,NA,NA,NA,NA,NA,NA
SUMTER,SC,2944,25,0.8491847826086956,2944,25,0.8491847826086956,NA,NA,NA,NA,NA,NA,NA,NA
SUNFLOWER,MS,1159,26,2.2433132010353756,1159,26,2.2433132010353756,NA,NA,NA,NA,NA,NA,NA,NA
SURRY,NC,807,NA,NA,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SURRY,VA,78,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUSQUEHANNA,PA,603,1,0.16583747927031509,603,1,0.16583747927031509,NA,NA,NA,NA,NA,NA,NA,NA
SUSSEX,DE,4202,44,1.0471204188481675,4202,44,1.0471204188481675,NA,NA,NA,NA,NA,NA,NA,NA
SUSSEX,NJ,2351,116,4.934070608251808,2351,116,4.934070608251808,NA,NA,NA,NA,NA,NA,NA,NA
SUSSEX,VA,117,1,0.8547008547008548,117,1,0.8547008547008548,NA,NA,NA,NA,NA,NA,NA,NA
SUTTER,CA,1612,NA,NA,1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUTTON,TX,91,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUWANNEE,FL,617,9,1.4586709886547813,617,9,1.4586709886547813,NA,NA,NA,NA,NA,NA,NA,NA
SWAIN,NC,277,NA,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWEET GRASS,MT,149,1,0.6711409395973155,149,1,0.6711409395973155,NA,NA,NA,NA,NA,NA,NA,NA
SWEETWATER,WY,773,NA,NA,773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWIFT,MN,634,1,0.15772870662460567,634,1,0.15772870662460567,NA,NA,NA,NA,NA,NA,NA,NA
SWISHER,TX,212,NA,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWITZERLAND,IN,99,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TALBOT,GA,209,4,1.9138755980861244,209,4,1.9138755980861244,NA,NA,NA,NA,NA,NA,NA,NA
TALBOT,MD,1242,10,0.8051529790660225,1242,10,0.8051529790660225,NA,NA,NA,NA,NA,NA,NA,NA
TALIAFERRO,GA,23,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TALLADEGA,AL,1172,27,2.303754266211604,1172,27,2.303754266211604,NA,NA,NA,NA,NA,NA,NA,NA
TALLAHATCHIE,MS,840,3,0.35714285714285715,840,3,0.35714285714285715,NA,NA,NA,NA,NA,NA,NA,NA
TALLAPOOSA,AL,672,7,1.0416666666666665,672,7,1.0416666666666663,NA,NA,NA,NA,NA,NA,NA,NA
TAMA,IA,955,NA,NA,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TANEY,MO,1608,7,0.43532338308457713,1608,7,0.43532338308457713,NA,NA,NA,NA,NA,NA,NA,NA
TANGIPAHOA,LA,4503,41,0.9105041083721963,4503,41,0.9105041083721964,NA,NA,NA,NA,NA,NA,NA,NA
TAOS,NM,686,3,0.43731778425655976,686,3,0.43731778425655976,NA,NA,NA,NA,NA,NA,NA,NA
TARRANT,TX,50331,962,1.911346883630367,50331,962,1.911346883630367,NA,NA,NA,NA,NA,NA,NA,NA
TATE,MS,936,11,1.1752136752136753,936,11,1.1752136752136753,NA,NA,NA,NA,NA,NA,NA,NA
TATTNALL,GA,500,4,0.8,500,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,FL,251,3,1.1952191235059761,251,3,1.195219123505976,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,GA,251,18,7.171314741035857,251,18,7.171314741035857,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,IA,490,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,KY,749,4,0.5340453938584779,749,4,0.5340453938584779,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,TX,2640,21,0.7954545454545454,2640,21,0.7954545454545454,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,WI,700,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAYLOR,WV,130,2,1.5384615384615385,130,2,1.5384615384615383,NA,NA,NA,NA,NA,NA,NA,NA
TAZEWELL,IL,2297,5,0.21767522855899,2297,5,0.21767522855899,NA,NA,NA,NA,NA,NA,NA,NA
TAZEWELL,VA,609,3,0.49261083743842365,609,3,0.49261083743842365,NA,NA,NA,NA,NA,NA,NA,NA
TEHAMA,CA,616,NA,NA,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TELFAIR,GA,609,3,0.49261083743842365,609,3,0.49261083743842365,NA,NA,NA,NA,NA,NA,NA,NA
TELLER,CO,570,8,1.4035087719298245,570,8,1.4035087719298245,NA,NA,NA,NA,NA,NA,NA,NA
TENSAS,LA,210,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TERREBONNE,LA,5307,40,0.7537214999057849,5307,40,0.7537214999057849,NA,NA,NA,NA,NA,NA,NA,NA
TERRELL,GA,462,8,1.7316017316017316,462,8,1.7316017316017316,NA,NA,NA,NA,NA,NA,NA,NA
TERRELL,TX,9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TERRY,TX,310,1,0.3225806451612903,310,1,0.3225806451612903,NA,NA,NA,NA,NA,NA,NA,NA
TETON,ID,384,1,0.26041666666666663,384,1,0.26041666666666663,NA,NA,NA,NA,NA,NA,NA,NA
TETON,MT,412,NA,NA,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TETON,WY,1560,2,0.1282051282051282,1560,2,0.1282051282051282,NA,NA,NA,NA,NA,NA,NA,NA
TEXAS,MO,865,1,0.11560693641618498,865,1,0.11560693641618498,NA,NA,NA,NA,NA,NA,NA,NA
TEXAS,OK,740,1,0.13513513513513514,740,1,0.13513513513513514,NA,NA,NA,NA,NA,NA,NA,NA
THAYER,NE,462,NA,NA,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THOMAS,GA,1459,9,0.616860863605209,1459,9,0.616860863605209,NA,NA,NA,NA,NA,NA,NA,NA
THOMAS,KS,608,NA,NA,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THOMAS,NE,82,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THROCKMORTON,TX,110,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THURSTON,NE,366,NA,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THURSTON,WA,3794,58,1.5287295730100159,3794,58,1.528729573010016,NA,NA,NA,NA,NA,NA,NA,NA
TIFT,GA,1481,11,0.7427413909520594,1481,11,0.7427413909520594,NA,NA,NA,NA,NA,NA,NA,NA
TILLAMOOK,OR,455,3,0.6593406593406593,455,3,0.6593406593406593,NA,NA,NA,NA,NA,NA,NA,NA
TILLMAN,OK,265,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tinian,MP,10,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
